year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,budget_type,lf_ratio,lf_share
2022,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.0698,P302-R00-Pj10-L13,INVESTISSEMENT,0.6732,0.0018
2022,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.5879,P302-R00-Pj10-L13,INVESTISSEMENT,0.6732,0.0018
2022,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.7462,P302-R00-Pj10-L13,INVESTISSEMENT,0.6732,0.0018
2022,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.9509,P302-R00-Pj10-L13,INVESTISSEMENT,0.6732,0.0018
2023,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.066,P302-R00-Pj10-L13,INVESTISSEMENT,0.7815,0.0018
2023,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.3419,P302-R00-Pj10-L13,INVESTISSEMENT,0.7815,0.0018
2023,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.3419,P302-R00-Pj10-L13,INVESTISSEMENT,0.7815,0.0018
2023,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.9114,P302-R00-Pj10-L13,INVESTISSEMENT,0.7815,0.0018
2024,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,0.0229,P302-R00-Pj10-L13,INVESTISSEMENT,1.5238,0.0018
2024,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,0.1395,P302-R00-Pj10-L13,INVESTISSEMENT,1.5238,0.0018
2024,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,0.7855,P302-R00-Pj10-L13,INVESTISSEMENT,1.5238,0.0018
2024,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,1.1685,P302-R00-Pj10-L13,INVESTISSEMENT,1.5238,0.0018
2025,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,0.0215,P302-R00-Pj10-L13,INVESTISSEMENT,1.4254,0.0018
2025,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,0.1541,P302-R00-Pj10-L13,INVESTISSEMENT,1.4254,0.0018
2025,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,1.0684,P302-R00-Pj10-L13,INVESTISSEMENT,1.4254,0.0018
2025,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,1.1832,P302-R00-Pj10-L13,INVESTISSEMENT,1.4254,0.0018
2020,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.0,P302-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0018
2020,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.2701,P302-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0018
2020,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.3801,P302-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0018
2020,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.7938,P302-R00-Pj20-L22,INVESTISSEMENT,0.9167,0.0018
2021,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.437,0.0159,P302-R00-Pj20-L22,INVESTISSEMENT,0.6794,0.0018
2021,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.437,0.1887,P302-R00-Pj20-L22,INVESTISSEMENT,0.6794,0.0018
2021,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.437,0.375,P302-R00-Pj20-L22,INVESTISSEMENT,0.6794,0.0018
2021,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.437,0.8963,P302-R00-Pj20-L22,INVESTISSEMENT,0.6794,0.0018
2022,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.424,0.0502,P302-R00-Pj20-L22,INVESTISSEMENT,0.6732,0.0018
2022,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.424,0.6693,P302-R00-Pj20-L22,INVESTISSEMENT,0.6732,0.0018
2022,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.424,0.8603,P302-R00-Pj20-L22,INVESTISSEMENT,0.6732,0.0018
2022,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.424,1.1604,P302-R00-Pj20-L22,INVESTISSEMENT,0.6732,0.0018
2023,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.653,0.0341,P302-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0018
2023,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.653,0.2152,P302-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0018
2023,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.653,0.2714,P302-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0018
2023,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.653,0.7901,P302-R00-Pj20-L22,INVESTISSEMENT,0.7815,0.0018
2024,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.223,0.0154,P302-R00-Pj20-L22,INVESTISSEMENT,1.5238,0.0018
2024,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.223,0.094,P302-R00-Pj20-L22,INVESTISSEMENT,1.5238,0.0018
2024,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.223,0.7272,P302-R00-Pj20-L22,INVESTISSEMENT,1.5238,0.0018
2024,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.223,1.0044,P302-R00-Pj20-L22,INVESTISSEMENT,1.5238,0.0018
2025,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.015,0.0148,P302-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0018
2025,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.015,0.1187,P302-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0018
2025,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.015,0.7,P302-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0018
2025,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,3.015,1.1488,P302-R00-Pj20-L22,INVESTISSEMENT,1.4254,0.0018
2020,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.454,0.0,P302-R00-Pj20-L23,INVESTISSEMENT,0.9166,0.0013
2020,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.454,0.2631,P302-R00-Pj20-L23,INVESTISSEMENT,0.9166,0.0013
2020,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.454,0.3623,P302-R00-Pj20-L23,INVESTISSEMENT,0.9166,0.0013
2020,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.454,0.6875,P302-R00-Pj20-L23,INVESTISSEMENT,0.9166,0.0013
2021,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.078,0.023,P302-R00-Pj20-L23,INVESTISSEMENT,0.6796,0.0013
2021,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.078,0.2233,P302-R00-Pj20-L23,INVESTISSEMENT,0.6796,0.0013
2021,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.078,0.384,P302-R00-Pj20-L23,INVESTISSEMENT,0.6796,0.0013
2021,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.078,0.8262,P302-R00-Pj20-L23,INVESTISSEMENT,0.6796,0.0013
2022,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.068,0.0666,P302-R00-Pj20-L23,INVESTISSEMENT,0.6733,0.0013
2022,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.068,0.5567,P302-R00-Pj20-L23,INVESTISSEMENT,0.6733,0.0013
2022,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.068,0.7703,P302-R00-Pj20-L23,INVESTISSEMENT,0.6733,0.0013
2022,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.068,1.0215,P302-R00-Pj20-L23,INVESTISSEMENT,0.6733,0.0013
2023,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.24,0.0477,P302-R00-Pj20-L23,INVESTISSEMENT,0.7817,0.0013
2023,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.24,0.3038,P302-R00-Pj20-L23,INVESTISSEMENT,0.7817,0.0013
2023,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.24,0.3038,P302-R00-Pj20-L23,INVESTISSEMENT,0.7817,0.0013
2023,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,1.24,0.8152,P302-R00-Pj20-L23,INVESTISSEMENT,0.7817,0.0013
2024,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.417,0.0176,P302-R00-Pj20-L23,INVESTISSEMENT,1.5236,0.0013
2024,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.417,0.1153,P302-R00-Pj20-L23,INVESTISSEMENT,1.5236,0.0013
2024,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.417,0.6722,P302-R00-Pj20-L23,INVESTISSEMENT,1.5236,0.0013
2024,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.417,0.8418,P302-R00-Pj20-L23,INVESTISSEMENT,1.5236,0.0013
2025,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.261,0.0187,P302-R00-Pj20-L23,INVESTISSEMENT,1.4253,0.0013
2025,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.261,0.158,P302-R00-Pj20-L23,INVESTISSEMENT,1.4253,0.0013
2025,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.261,0.869,P302-R00-Pj20-L23,INVESTISSEMENT,1.4253,0.0013
2025,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,23,Archivage électronique,etudes,2.261,1.23,P302-R00-Pj20-L23,INVESTISSEMENT,1.4253,0.0013
2020,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.212,0.0,P302-R00-Pj20-L24,INVESTISSEMENT,0.9169,0.0011
2020,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.212,0.3088,P302-R00-Pj20-L24,INVESTISSEMENT,0.9169,0.0011
2020,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.212,0.4566,P302-R00-Pj20-L24,INVESTISSEMENT,0.9169,0.0011
2020,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.212,0.7529,P302-R00-Pj20-L24,INVESTISSEMENT,0.9169,0.0011
2021,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.898,0.0216,P302-R00-Pj20-L24,INVESTISSEMENT,0.6794,0.0011
2021,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.898,0.2473,P302-R00-Pj20-L24,INVESTISSEMENT,0.6794,0.0011
2021,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.898,0.3787,P302-R00-Pj20-L24,INVESTISSEMENT,0.6794,0.0011
2021,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.898,0.797,P302-R00-Pj20-L24,INVESTISSEMENT,0.6794,0.0011
2022,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.89,0.0655,P302-R00-Pj20-L24,INVESTISSEMENT,0.6733,0.0011
2022,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.89,0.595,P302-R00-Pj20-L24,INVESTISSEMENT,0.6733,0.0011
2022,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.89,0.8898,P302-R00-Pj20-L24,INVESTISSEMENT,0.6733,0.0011
2022,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,0.89,1.0616,P302-R00-Pj20-L24,INVESTISSEMENT,0.6733,0.0011
2023,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.033,0.06,P302-R00-Pj20-L24,INVESTISSEMENT,0.7815,0.0011
2023,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.033,0.2533,P302-R00-Pj20-L24,INVESTISSEMENT,0.7815,0.0011
2023,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.033,0.2533,P302-R00-Pj20-L24,INVESTISSEMENT,0.7815,0.0011
2023,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.033,0.7524,P302-R00-Pj20-L24,INVESTISSEMENT,0.7815,0.0011
2024,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,2.014,0.019,P302-R00-Pj20-L24,INVESTISSEMENT,1.5236,0.0011
2024,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,2.014,0.1222,P302-R00-Pj20-L24,INVESTISSEMENT,1.5236,0.0011
2024,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,2.014,0.7459,P302-R00-Pj20-L24,INVESTISSEMENT,1.5236,0.0011
2024,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,2.014,1.0009,P302-R00-Pj20-L24,INVESTISSEMENT,1.5236,0.0011
2025,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.884,0.023,P302-R00-Pj20-L24,INVESTISSEMENT,1.4253,0.0011
2025,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.884,0.1622,P302-R00-Pj20-L24,INVESTISSEMENT,1.4253,0.0011
2025,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.884,1.0466,P302-R00-Pj20-L24,INVESTISSEMENT,1.4253,0.0011
2025,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,20,Tribunal numérique,24,Formation,etudes,1.884,1.1297,P302-R00-Pj20-L24,INVESTISSEMENT,1.4253,0.0011
2020,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.939,0.0,P302-R00-Pj30-L20,INVESTISSEMENT,0.9167,0.0018
2020,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.939,0.2736,P302-R00-Pj30-L20,INVESTISSEMENT,0.9167,0.0018
2020,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.939,0.3473,P302-R00-Pj30-L20,INVESTISSEMENT,0.9167,0.0018
2020,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.939,0.6603,P302-R00-Pj30-L20,INVESTISSEMENT,0.9167,0.0018
2021,1,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.437,0.0208,P302-R00-Pj30-L20,INVESTISSEMENT,0.6794,0.0018
2021,2,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.437,0.2289,P302-R00-Pj30-L20,INVESTISSEMENT,0.6794,0.0018
2021,3,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.437,0.4468,P302-R00-Pj30-L20,INVESTISSEMENT,0.6794,0.0018
2021,4,302,Modernisation Système Judiciaire,00,SERVICES COMMUNS,30,Programme MEDA,20,Modernisation administration et communication,etudes,1.437,0.7414,P302-R00-Pj30-L20,INVESTISSEMENT,0.6794,0.0018
