year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,lf_ratio,lf_share
2022,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,1.78,0.0591,P302-R00-Pj10-L10,0.6732,0.0022
2022,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,1.78,0.5323,P302-R00-Pj10-L10,0.6732,0.0022
2022,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,1.78,0.8125,P302-R00-Pj10-L10,0.6732,0.0022
2022,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,1.78,0.8699,P302-R00-Pj10-L10,0.6732,0.0022
2023,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,2.066,0.0631,P302-R00-Pj10-L10,0.7813,0.0022
2023,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,2.066,0.3086,P302-R00-Pj10-L10,0.7813,0.0022
2023,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,2.066,0.3772,P302-R00-Pj10-L10,0.7813,0.0022
2023,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,2.066,0.8941,P302-R00-Pj10-L10,0.7813,0.0022
2024,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,4.029,0.0189,P302-R00-Pj10-L10,1.5237,0.0022
2024,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,4.029,0.124,P302-R00-Pj10-L10,1.5237,0.0022
2024,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,4.029,0.7192,P302-R00-Pj10-L10,1.5237,0.0022
2024,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,4.029,0.9598,P302-R00-Pj10-L10,1.5237,0.0022
2025,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,3.769,0.0238,P302-R00-Pj10-L10,1.4254,0.0022
2025,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,3.769,0.1724,P302-R00-Pj10-L10,1.4254,0.0022
2025,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,3.769,1.0165,P302-R00-Pj10-L10,1.4254,0.0022
2025,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,10,Tribunal numérique,etudes,3.769,1.2511,P302-R00-Pj10-L10,1.4254,0.0022
2020,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.424,0.0,P302-R00-Pj10-L11,0.9167,0.0022
2020,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.424,0.2209,P302-R00-Pj10-L11,0.9167,0.0022
2020,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.424,0.3038,P302-R00-Pj10-L11,0.9167,0.0022
2020,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.424,0.6755,P302-R00-Pj10-L11,0.9167,0.0022
2021,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.797,0.0167,P302-R00-Pj10-L11,0.6796,0.0022
2021,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.797,0.1639,P302-R00-Pj10-L11,0.6796,0.0022
2021,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.797,0.3128,P302-R00-Pj10-L11,0.6796,0.0022
2021,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.797,0.7999,P302-R00-Pj10-L11,0.6796,0.0022
2022,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.78,0.0556,P302-R00-Pj10-L11,0.6732,0.0022
2022,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.78,0.549,P302-R00-Pj10-L11,0.6732,0.0022
2022,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.78,0.7319,P302-R00-Pj10-L11,0.6732,0.0022
2022,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,1.78,1.1258,P302-R00-Pj10-L11,0.6732,0.0022
2023,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.066,0.0347,P302-R00-Pj10-L11,0.7813,0.0022
2023,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.066,0.2249,P302-R00-Pj10-L11,0.7813,0.0022
2023,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.066,0.2253,P302-R00-Pj10-L11,0.7813,0.0022
2023,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,2.066,0.727,P302-R00-Pj10-L11,0.7813,0.0022
2024,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,4.029,0.012,P302-R00-Pj10-L11,1.5237,0.0022
2024,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,4.029,0.1006,P302-R00-Pj10-L11,1.5237,0.0022
2024,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,4.029,0.5777,P302-R00-Pj10-L11,1.5237,0.0022
2024,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,4.029,0.9316,P302-R00-Pj10-L11,1.5237,0.0022
2025,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,3.769,0.0121,P302-R00-Pj10-L11,1.4254,0.0022
2025,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,3.769,0.1351,P302-R00-Pj10-L11,1.4254,0.0022
2025,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,3.769,0.8209,P302-R00-Pj10-L11,1.4254,0.0022
2025,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,11,Informatique,equipements,3.769,1.0577,P302-R00-Pj10-L11,1.4254,0.0022
2020,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.908,0.0,P302-R00-Pj10-L12,0.9166,0.0027
2020,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.908,0.2543,P302-R00-Pj10-L12,0.9166,0.0027
2020,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.908,0.3442,P302-R00-Pj10-L12,0.9166,0.0027
2020,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.908,0.6895,P302-R00-Pj10-L12,0.9166,0.0027
2021,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.156,0.0153,P302-R00-Pj10-L12,0.6796,0.0027
2021,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.156,0.2015,P302-R00-Pj10-L12,0.6796,0.0027
2021,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.156,0.3782,P302-R00-Pj10-L12,0.6796,0.0027
2021,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.156,0.8245,P302-R00-Pj10-L12,0.6796,0.0027
2022,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.135,0.0373,P302-R00-Pj10-L12,0.6729,0.0027
2022,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.135,0.4701,P302-R00-Pj10-L12,0.6729,0.0027
2022,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.135,0.6572,P302-R00-Pj10-L12,0.6729,0.0027
2022,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.135,0.9298,P302-R00-Pj10-L12,0.6729,0.0027
2023,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.48,0.0313,P302-R00-Pj10-L12,0.7817,0.0027
2023,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.48,0.2235,P302-R00-Pj10-L12,0.7817,0.0027
2023,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.48,0.3053,P302-R00-Pj10-L12,0.7817,0.0027
2023,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,2.48,0.8491,P302-R00-Pj10-L12,0.7817,0.0027
2024,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.834,0.0123,P302-R00-Pj10-L12,1.5236,0.0027
2024,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.834,0.0983,P302-R00-Pj10-L12,1.5236,0.0027
2024,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.834,0.6151,P302-R00-Pj10-L12,1.5236,0.0027
2024,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.834,0.9332,P302-R00-Pj10-L12,1.5236,0.0027
2025,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.523,0.0149,P302-R00-Pj10-L12,1.4256,0.0027
2025,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.523,0.1051,P302-R00-Pj10-L12,1.4256,0.0027
2025,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.523,0.7096,P302-R00-Pj10-L12,1.4256,0.0027
2025,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,12,Informatisation des juridictions,equipements,4.523,1.0392,P302-R00-Pj10-L12,1.4256,0.0027
2020,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.939,0.0,P302-R00-Pj10-L13,0.9167,0.0018
2020,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.939,0.3268,P302-R00-Pj10-L13,0.9167,0.0018
2020,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.939,0.4205,P302-R00-Pj10-L13,0.9167,0.0018
2020,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.939,0.7449,P302-R00-Pj10-L13,0.9167,0.0018
2021,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.437,0.0302,P302-R00-Pj10-L13,0.6794,0.0018
2021,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.437,0.3101,P302-R00-Pj10-L13,0.6794,0.0018
2021,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.437,0.4885,P302-R00-Pj10-L13,0.6794,0.0018
2021,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.437,1.0043,P302-R00-Pj10-L13,0.6794,0.0018
2022,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.0698,P302-R00-Pj10-L13,0.6732,0.0018
2022,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.5879,P302-R00-Pj10-L13,0.6732,0.0018
2022,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.7462,P302-R00-Pj10-L13,0.6732,0.0018
2022,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.424,0.9509,P302-R00-Pj10-L13,0.6732,0.0018
2023,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.066,P302-R00-Pj10-L13,0.7815,0.0018
2023,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.3419,P302-R00-Pj10-L13,0.7815,0.0018
2023,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.3419,P302-R00-Pj10-L13,0.7815,0.0018
2023,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,1.653,0.9114,P302-R00-Pj10-L13,0.7815,0.0018
2024,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,0.0229,P302-R00-Pj10-L13,1.5238,0.0018
2024,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,0.1395,P302-R00-Pj10-L13,1.5238,0.0018
2024,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,0.7855,P302-R00-Pj10-L13,1.5238,0.0018
2024,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.223,1.1685,P302-R00-Pj10-L13,1.5238,0.0018
2025,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,0.0215,P302-R00-Pj10-L13,1.4254,0.0018
2025,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,0.1541,P302-R00-Pj10-L13,1.4254,0.0018
2025,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,1.0684,P302-R00-Pj10-L13,1.4254,0.0018
2025,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,10,Performance législative et organisationnelle,13,Base de données juridiques et judiciaires,etudes,3.015,1.1832,P302-R00-Pj10-L13,1.4254,0.0018
2020,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.0,P302-R00-Pj20-L22,0.9167,0.0018
2020,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.2701,P302-R00-Pj20-L22,0.9167,0.0018
2020,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.3801,P302-R00-Pj20-L22,0.9167,0.0018
2020,4,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.939,0.7938,P302-R00-Pj20-L22,0.9167,0.0018
2021,1,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.437,0.0159,P302-R00-Pj20-L22,0.6794,0.0018
2021,2,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.437,0.1887,P302-R00-Pj20-L22,0.6794,0.0018
2021,3,302,Modernisation Système Judiciaire,0,SERVICES COMMUNS,20,Tribunal numérique,22,Construction et équipement centres d'archivage,equipements,1.437,0.375,P302-R00-Pj20-L22,0.6794,0.0018
